10;0,86503099;0,693287755;0,16452257;0,554739671;0,813999426;2,377684647;0,915109741;0,754311917;0,98151373;0,397293181;0,483223652;0,684532942;2,35086639;0,913003068;0,559370591;0,314622945;0,019564938;0,818702129;0,693960769;0,744433088;0,571706755;0,933099033;2,136307025;0,89438227;0,261387069;0,351307913;0,814004123;1,309600063;0,787446224;0,973837121;0,583270089;0,187450777;1,384921961;0,799780326;0,218188658;0,200408679;0,664481772;0,996576525;0,73038495;;1;0,266731088;;-0,016458354;-0,012960068;-0,013163067;-0,016458354;-0,000601047;-0,000473292;-0,000480705;-0,000601047;-0,000575037;-0,000452811;-0,000459904;-0,000575037;-0,000198191;-0,000181367;-0,000180949;-0,000198191;-8,81521E-05;-8,06688E-05;-8,04831E-05;-8,81521E-05;-1,68091E-05;-2,58121E-05;-0,000154261;3,8187E-05;1,23606E-05;-1,68091E-05;-1,71866E-05;-2,63918E-05;-0,000242203;0,000550236;-0,000404616;-1,71866E-05;;
11;0,865033829;0,693304724;0,164518369;0,554738311;0,814001275;2,377713111;0,915111953;0,75431482;0,981540373;0,397232655;0,483268159;0,684534832;2,350921843;0,913007473;0,559390542;0,31464285;0,019586739;0,818762983;0,693973693;0,744441962;0,571715608;0,93310873;2,136337089;0,89438511;0,261439131;0,351360791;0,814070238;1,309753976;0,787471984;0,97388693;0,583320678;0,187514032;1,38507927;0,799805514;0,219614265;0,201856617;0,66629219;1,000678307;0,731191921;;1;0,267320813;;-0,016269006;-0,012811387;-0,013012041;-0,016269006;-0,000597961;-0,000470878;-0,000478253;-0,000597961;-0,000572082;-0,000450498;-0,000457554;-0,000572082;-0,000197175;-0,000180437;-0,000180022;-0,000197175;-8,77E-05;-8,02553E-05;-8,00708E-05;-8,77E-05;-1,67228E-05;2,33634E-05;-5,55045E-05;2,32898E-05;3,33586E-05;-1,67228E-05;-1,70979E-05;2,38875E-05;7,9285E-05;-0,00011042;0,000220266;-1,70979E-05;;
12;0,865031259;0,693310829;0,164515807;0,554734642;0,814003115;2,377714018;0,915112023;0,754312193;0,981531651;0,397244801;0,48324393;0,684536713;2,350905332;0,913006161;0,55941039;0,314662652;0,019608428;0,818820542;0,693985917;0,74445079;0,571724416;0,933118377;2,136362159;0,894387478;0,261490927;0,351413398;0,814136013;1,309906778;0,787497556;0,973936485;0,583371009;0,187576961;1,38523489;0,799830431;0,221023518;0,203287941;0,668081781;1,004733143;0,731988153;;1;0,267903328;;-0,016082665;-0,01266506;-0,012863405;-0,016082665;-0,000594853;-0,000468445;-0,000475782;-0,000594853;-0,000569105;-0,000448169;-0,000455188;-0,000569105;-0,000196151;-0,000179501;-0,000179087;-0,000196151;-8,7245E-05;-7,98389E-05;-7,96552E-05;-8,7245E-05;-1,66362E-05;-6,4901E-06;2,37548E-06;5,32257E-07;-5,83663E-06;-1,66362E-05;-1,70096E-05;-6,6358E-06;9,47525E-07;-3,03151E-08;-1,06358E-08;-1,70096E-05;;
13;0,865031973;0,693310568;0,164515749;0,554735284;0,814004945;2,377717482;0,915112292;0,754312923;0,981531547;0,397244804;0,483243931;0,684538584;2,350908382;0,913006404;0,559430135;0,314682352;0,019630005;0,8188784;0,693998204;0,744459572;0,571733178;0,933127974;2,136388132;0,894389931;0,261542456;0,351465734;0,814201447;1,310058856;0,787523004;0,973985784;0,58342108;0,187639562;1,385389886;0,799855245;0,222416674;0,204702916;0,669850874;1,008741823;0,73277385;;1;0,268478757;;-0,015899267;-0,012521039;-0,012717112;-0,015899267;-0,000591725;-0,000465997;-0,000473294;-0,000591725;-0,000566109;-0,000445824;-0,000452805;-0,000566109;-0,000195121;-0,000178558;-0,000178147;-0,000195121;-8,67869E-05;-7,94198E-05;-7,9237E-05;-8,67869E-05;-1,65489E-05;2,75987E-05;0,000118383;-0,000130619;-1,60136E-05;-1,65489E-05;-1,69205E-05;2,82182E-05;-0,000201859;-0,001593255;-0,001541713;-1,69205E-05;;
14;0,865028937;0,693297546;0,164530117;0,554737045;0,814006765;2,377701931;0,915111084;0,754309819;0,981553752;0,397420062;0,48341352;0,684540445;2,351036584;0,913016586;0,559449776;0,314701948;0,019651468;0,818938257;0,694010915;0,744468308;0,571741894;0,93313752;2,136418553;0,894392805;0,261593716;0,351517797;0,814266537;1,310210419;0,787548365;0,974034824;0,583470888;0,187701834;1,385544798;0,799880043;0,223793989;0,206101798;0,671599794;1,012705098;0,733549208;;1;0,26904722;;-0,01571875;-0,012379276;-0,012573115;-0,01571875;-0,000588578;-0,000463533;-0,000470791;-0,000588578;-0,000563095;-0,000443465;-0,000450408;-0,000563095;-0,000194084;-0,000177609;-0,000177202;-0,000194084;-8,63257E-05;-7,89976E-05;-7,88168E-05;-8,63257E-05;-1,64614E-05;6,33486E-05;0,000210784;-0,000258155;2,10871E-05;-1,64614E-05;-1,6829E-05;6,4763E-05;-0,000829271;-0,013004958;0,016659351;-1,6829E-05;;
15;0,865021969;0,69327436;0,164558514;0,554734726;0,814008576;2,377664598;0,915108184;0,754302695;0,981644971;0,398850608;0,481580991;0,684542296;2,350294741;0,912957652;0,559469313;0,31472144;0,019672817;0,818975112;0,694018741;0,744476998;0,571750564;0,933147016;2,136408062;0,894391814;0,261644705;0,351569584;0,814331281;1,310358567;0,787573151;0,974083605;0,583520433;0,187763775;1,385691951;0,799903597;0,225155709;0,207484841;0,673328856;1,016623318;0,734314341;;1;0,269608776;;-0,015541072;-0,012239731;-0,012431359;-0,015541072;-0,000585416;-0,000461058;-0,000468276;-0,000585416;-0,000560068;-0,000441095;-0,000448001;-0,000560068;-0,000193045;-0,000176657;-0,000176242;-0,000193045;-8,58652E-05;-7,85759E-05;-7,83913E-05;-8,58652E-05;-1,6374E-05;5,8424E-05;0,00013448;-0,000165099;-1,58443E-05;-1,6374E-05;-1,67493E-05;5,97633E-05;-0,000490836;-0,0049491;-0,004788996;-1,67493E-05;;
16;0,865015542;0,693259567;0,164576675;0,554736469;0,814010377;2,377641578;0,915106396;0,754296121;0,981698963;0,399395009;0,482107781;0,684544139;2,350697802;0,912989677;0,559488745;0,314740827;0,019694052;0,819040907;0,694032713;0,744485641;0,571759187;0,933156461;2,136450268;0,8943958;0,261695421;0,351621094;0,814395676;1,310509289;0,787598366;0,974132126;0,583569713;0,187825382;1,385847245;0,799928452;0,226502079;0,20885229;0,675038374;1,020497931;0,735069579;;1;0,270163643;;-0,01536614;-0,012102347;-0,012291812;-0,01536614;-0,000582237;-0,000458569;-0,000465748;-0,000582237;-0,000557023;-0,000438711;-0,000445579;-0,000557023;-0,000191997;-0,000175698;-0,000175291;-0,000191997;-8,53985E-05;-7,81487E-05;-7,7968E-05;-8,53985E-05;-1,62856E-05;3,71378E-05;4,98764E-06;-2,17364E-05;-2,24139E-05;-1,62856E-05;-1,66531E-05;3,79757E-05;-1,16304E-05;-1,55231E-05;-2,13645E-05;-1,66531E-05;;
17;0,865011457;0,693259018;0,164579066;0,554738934;0,814012169;2,37763886;0,915106184;0,754291943;0,981700243;0,399396716;0,482110131;0,684545971;2,350696876;0,912989603;0,559508072;0,314760109;0,019715172;0,819097176;0,694044662;0,744494238;0,571767764;0,933165855;2,13647516;0,894398151;0,261745864;0,351672326;0,814459722;1,31065812;0,787623262;0,974180384;0,583618727;0,187886655;1,385998861;0,799952716;0,227833338;0,210204389;0,676728649;1,024329058;0,735814989;;1;0,270711849;;-0,015193924;-0,011967088;-0,012154421;-0,015193924;-0,000579046;-0,00045607;-0,000463209;-0,000579046;-0,000553967;-0,000436318;-0,000443148;-0,000553967;-0,000190946;-0,000174736;-0,000174332;-0,000190946;-8,49312E-05;-7,7721E-05;-7,75413E-05;-8,49312E-05;-1,61967E-05;2,84771E-05;-4,43741E-05;4,10149E-05;3,61835E-05;-1,61967E-05;-1,65621E-05;2,91196E-05;7,97788E-05;-0,000202024;0,000451321;-1,65621E-05;;
18;0,865008324;0,6932639;0,164574554;0,554734954;0,81401395;2,377635869;0,915105952;0,75428874;0,981691467;0,399418939;0,482060485;0,684547793;2,350664542;0,912987034;0,559527293;0,314779285;0,019736176;0,819152338;0,694056375;0,744502787;0,571776293;0,933175198;2,136498471;0,894400353;0,261796031;0,351723279;0,814523417;1,310806047;0,787648005;0,974228379;0,583667473;0,187947591;1,386149403;0,799976806;0,229149717;0,211541376;0,678399981;1,028117493;0,73655077;;1;0,271253518;;-0,015024364;-0,01183391;-0,012019142;-0,015024364;-0,000575843;-0,000453561;-0,000460661;-0,000575843;-0,000550901;-0,000433916;-0,000440708;-0,000550901;-0,000189891;-0,00017377;-0,000173368;-0,000189891;-8,44622E-05;-7,72919E-05;-7,71129E-05;-8,44622E-05;-1,61075E-05;1,44015E-05;-5,15295E-05;2,93462E-05;4,74398E-05;-1,61075E-05;-1,64713E-05;1,47268E-05;4,71126E-05;-8,58344E-05;0,000252799;-1,64713E-05;;
19;0,86500674;0,693269568;0,164571326;0,554729736;0,814015722;2,377635822;0,915105948;0,75428712;0,981686285;0,399428381;0,482032677;0,684549604;2,350648107;0,912985729;0,559546408;0,314798356;0,019757064;0,819207716;0,694068134;0,744511289;0,571784775;0,933184488;2,136522538;0,894402626;0,261845923;0,351773952;0,81458676;1,310953218;0,78767262;0,97427611;0,583715951;0,18800819;1,386299272;0,800000786;0,230451447;0,212863481;0,680052661;1,031863909;0,737277094;;1;0,271788757;;-0,014857405;-0,011702771;-0,011885936;-0,014857405;-0,00057263;-0,000451045;-0,000458105;-0,00057263;-0,000547824;-0,000431506;-0,00043826;-0,000547824;-0,000188833;-0,000172802;-0,000172402;-0,000188833;-8,39918E-05;-7,68614E-05;-7,66833E-05;-8,39918E-05;-1,60179E-05;-5,50056E-06;-1,98863E-06;4,60243E-06;-2,34727E-06;-1,60179E-05;-1,63799E-05;-5,62487E-06;-6,98328E-07;2,0065E-07;2,94033E-08;-1,63799E-05;;
20;0,865007345;0,693269787;0,16457082;0,554729994;0,814017484;2,377639128;0,915106205;0,754287739;0,981686362;0,399428359;0,482032674;0,684551406;2,350651144;0,91298597;0,559565416;0,31481732;0,019777836;0,819263416;0,694079961;0,744519744;0,571793211;0,933193727;2,136547544;0,894404988;0,261895538;0,351824343;0,814649749;1,311099642;0,787697108;0,974323575;0,58376416;0,188068451;1,386448497;0,800024661;0,231738752;0,214170934;0,681686976;1,035568949;0,737994127;;1;0,272317666;;-0,014692996;-0,01157363;-0,011754759;-0,014692996;-0,000569409;-0,000448522;-0,000455541;-0,000569409;-0,000544739;-0,00042909;-0,000435805;-0,000544739;-0,000187772;-0,000171831;-0,000171433;-0,000187772;-8,352E-05;-7,64296E-05;-7,62526E-05;-8,352E-05;-1,59281E-05;1,56955E-05;0,000106097;-9,27731E-05;-8,69832E-06;-1,59281E-05;-1,62881E-05;1,60502E-05;-0,000106911;-0,000622701;-0,000340057;-1,62881E-05;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Epoch 4;Error;0,276955496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Layer 1;;;;;;;;;;;;;;Layer 2;;;;;;;;;;Layer 3;;;;;;;;;;Output Layer;;;;;;;;;Output Layer;;;;Layer 3-2;;;;;;;;Layer 2-1;;;;;;;;Layer 1 - Input;;;;;;;;;;;;;
No;Teta1_1;Teta1_2;Teta1_3;Teta1_4;Bias;Target;Sigmoid;Teta2_1;Teta2_2;Teta2_3;Teta2_4;Bias;Target;Sigmoid;Teta1_1;Teta1_2;Bias;Target;Sigmoid;Teta2_1;Teta_2_2;Bias;Target;Sigmoid;Teta1_1;Teta1_2;Bias;Target;Sigmoid;Teta2_1;Teta_2_2;Bias;Target;Sigmoid;Teta 1;Teta 2;Bias;Target;Sigmoid;;Prediksi;Error;;Tau_Output;D_Teta1;D_Teta2;D_Bias;Tau_Output 1;D_Teta1_1;D_Teta1_2;D_Bias;Tau_Output 2;D_Teta2_1;D_Teta2_2;D_Bias;Tau_Output 1;D_Teta1_1;D_Teta1_2;D_Bias;Tau_Output 2;D_Teta2_1;D_Teta2_2;D_Bias;Tau_Output 1;D_Teta1_1;D_Teta1_2;D_Teta1_3;D_Teta1_4;D_Bias;Tau_Output 2;D_Teta2_1;D_Teta2_2;D_Teta2_3;D_Teta2_4;D_Bias;;
1;0,865007345;0,693269787;0,16457082;0,554729994;0,814017484;2,377639128;0,915106205;0,754287739;0,981686362;0,399428359;0,482032674;0,684551406;2,350651144;0,91298597;0,559565416;0,31481732;0,019777836;0,819263416;0,694079961;0,744519744;0,571793211;0,933193727;2,136547544;0,894404988;0,261895538;0,351824343;0,814649749;1,311099642;0,787697108;0,974323575;0,58376416;0,188068451;1,386448497;0,800024661;0,231738752;0,214170934;0,681686976;1,035568949;0,737994127;;1;0,272317666;;-0,014692996;-0,01157363;-0,011754759;-0,014692996;-0,000569409;-0,000448522;-0,000455541;-0,000569409;-0,000544739;-0,00042909;-0,000435805;-0,000544739;-0,000187772;-0,000171831;-0,000171433;-0,000187772;-8,352E-05;-7,64296E-05;-7,62526E-05;-8,352E-05;-1,59281E-05;-5,76851E-05;-0,000138034;4,47149E-05;7,11969E-06;-1,59281E-05;-1,62881E-05;-5,89888E-05;-0,000511203;0,0014351;-0,000641475;-1,62881E-05;;
2;0,865013691;0,69328497;0,164565901;0,554729211;0,814019236;2,377671923;0,915108753;0,754294228;0,981742594;0,399270498;0,482103236;0,684553198;2,350729819;0,91299222;0,559584317;0,314836178;0,01979849;0,819321978;0,694092396;0,744528151;0,571801598;0,933202915;2,136577553;0,894407822;0,261944875;0,351874453;0,814712384;1,311245594;0,787721514;0,974370775;0,583812098;0,188128372;1,386597825;0,80004855;0,233011851;0,215463958;0,683303205;1,039233281;0,73870204;;1;0,272840352;;-0,014531083;-0,011446447;-0,011625572;-0,014531083;-0,00056618;-0,000445992;-0,000452972;-0,00056618;-0,000541648;-0,000426668;-0,000433344;-0,000541648;-0,000186708;-0,000170858;-0,000170463;-0,000186708;-8,30467E-05;-7,59968E-05;-7,5821E-05;-8,30467E-05;-1,58376E-05;-7,19962E-05;-0,000129352;3,89383E-05;2,31562E-05;-1,58376E-05;-1,61949E-05;-7,36205E-05;-0,000601288;0,001478327;-0,002161462;-1,61949E-05;;
3;0,86502161;0,693299199;0,164561618;0,554726664;0,814020978;2,377704363;0,915111273;0,754302326;0,981808736;0,399107882;0,482340997;0,684554979;2,350908362;0,913006402;0,559603112;0,314854929;0,019819028;0,81938271;0,694105291;0,744536511;0,571809939;0,93321205;2,136611939;0,89441107;0,261993935;0,35192428;0,814774664;1,311391012;0,787745829;0,974417708;0,583859766;0,188187953;1,386747078;0,800072425;0,234270961;0,216742771;0,684901624;1,042857511;0,739400988;;1;0,273356911;;-0,014371618;-0,011321182;-0,011498335;-0,014371618;-0,000562946;-0,000443458;-0,000450397;-0,000562946;-0,00053855;-0,000424241;-0,000430879;-0,00053855;-0,000185642;-0,000169883;-0,000169492;-0,000185642;-8,25723E-05;-7,55629E-05;-7,53891E-05;-8,25723E-05;-1,57469E-05;-6,08777E-05;4,15452E-05;-3,03003E-05;-1,67626E-06;-1,57469E-05;-1,61003E-05;-6,22437E-05;0,000164218;0,000315987;3,36369E-05;-1,61003E-05;;
4;0,865028307;0,693294629;0,164564951;0,554726848;0,81402271;2,377712987;0,915111943;0,754309173;0,981790672;0,399073123;0,482337297;0,68455675;2,350897952;0,913005575;0,559621799;0,314873573;0,019839449;0,819437368;0,694116896;0,744544823;0,571818232;0,933221133;2,136636225;0,894413363;0,262042715;0,351973824;0,814836588;1,311534955;0,787769896;0,974464375;0,583907163;0,188247194;1,38689375;0,800095885;0,235516291;0,218007588;0,686482502;1,04644212;0,740091103;;1;0,273867421;;-0,014214557;-0,0111978;-0,011373009;-0,014214557;-0,000559707;-0,00044092;-0,000447819;-0,000559707;-0,000535449;-0,000421811;-0,00042841;-0,000535449;-0,000184575;-0,000168907;-0,000168518;-0,000184575;-8,20979E-05;-7,51288E-05;-7,49559E-05;-8,20979E-05;-1,56565E-05;-5,41184E-05;-0,000149094;6,28015E-05;5,62758E-05;-1,56565E-05;-1,60081E-05;-5,53336E-05;-0,00052693;0,002113623;-0,007597207;-1,60081E-05;;
5;0,86503426;0,693311029;0,164558043;0,554720658;0,814024433;2,377739868;0,915114031;0,75431526;0,981848634;0,398840624;0,48317299;0,684558511;2,351386931;0,913044405;0,559640379;0,31489211;0,019859752;0,819504994;0,694131254;0,744553087;0,571826477;0,933230164;2,136684105;0,894417885;0,262091216;0,352023084;0,814898156;1,311679602;0,787794078;0,974510774;0,583954288;0,188306093;1,387043638;0,800119857;0,236748049;0,219258619;0,688046104;1,049987989;0,740772593;;1;0,274372017;;-0,014059841;-0,01107626;-0,011249558;-0,014059841;-0,000556464;-0,000438379;-0,000445238;-0,000556464;-0,000532343;-0,000419377;-0,000425938;-0,000532343;-0,000183506;-0,000167929;-0,000167549;-0,000183506;-8,16214E-05;-7,46929E-05;-7,4524E-05;-8,16214E-05;-1,55656E-05;-5,12483E-06;6,93481E-05;-7,1163E-05;1,53913E-05;-1,55656E-05;-1,59091E-05;-5,23791E-06;2,33359E-05;0,000106687;-0,000105492;-1,59091E-05;;
6;0,865034823;0,693303401;0,164565871;0,554718965;0,814026145;2,377732201;0,915113435;0,754315836;0,981846067;0,398828889;0,483184594;0,684560261;2,351386638;0,913044382;0,559658851;0,31491054;0,019879938;0,819558571;0,694142629;0,744561303;0,571834674;0,933239142;2,13670763;0,894420106;0,262139438;0,35207206;0,814959367;1,311821855;0,787817858;0,974556906;0,584001141;0,188364651;1,387188506;0,800143025;0,237966437;0,22049607;0,689592686;1,053495287;0,741445525;;1;0,274870733;;-0,013907442;-0,010956531;-0,011127942;-0,013907442;-0,00055322;-0,000435836;-0,000442655;-0,00055322;-0,000529237;-0,000416942;-0,000423465;-0,000529237;-0,000182437;-0,000166951;-0,000166573;-0,000182437;-8,11462E-05;-7,4258E-05;-7,40901E-05;-8,11462E-05;-1,54753E-05;-6,76022E-05;-0,000149674;6,12914E-05;4,89406E-05;-1,54753E-05;-1,58166E-05;-6,90934E-05;-0,000668257;0,002646701;-0,00837019;-1,58166E-05;;
7;0,86504226;0,693319865;0,164559128;0,554713581;0,814027847;2,377762891;0,915115819;0,754323436;0,981919575;0,398537752;0,484105315;0,684562001;2,351927046;0,913087278;0,559677215;0,314928863;0,019900006;0,819627018;0,694157161;0,744569471;0,571842824;0,933248068;2,136757777;0,894424842;0,26218738;0,352120752;0,815020221;1,311965016;0,787841788;0,974602769;0,584047722;0,188422867;1,38733715;0,800166794;0,239171656;0,221720144;0,691122505;1,056965026;0,742110131;;1;0,275363723;;-0,013757294;-0,010838571;-0,01100813;-0,013757294;-0,000549973;-0,000433292;-0,00044007;-0,000549973;-0,000526127;-0,000414505;-0,00042099;-0,000526127;-0,000181367;-0,000165971;-0,000165603;-0,000181367;-8,0669E-05;-7,38215E-05;-7,36578E-05;-8,0669E-05;-1,53842E-05;-5,52479E-05;-4,63512E-05;-1,12133E-05;-8,67994E-06;-1,53842E-05;-1,5717E-05;-5,64428E-05;-0,000170056;-0,000123951;-6,99343E-05;-1,5717E-05;;
8;0,865048337;0,693324964;0,164560362;0,554714536;0,814029539;2,377784672;0,915117511;0,754329645;0,981938282;0,398551386;0,484113008;0,68456373;2,351965321;0,913090315;0,559695472;0,31494708;0,019919956;0,819682212;0,694168878;0,744577592;0,571850927;0,933256942;2,136784477;0,894427363;0,262235042;0,35216916;0,815080718;1,312105856;0,787865328;0,974648365;0,584094031;0,188480741;1,387480987;0,800189793;0,240363898;0,222931038;0,692635807;1,06039733;0,742766468;;1;0,275851013;;-0,013609373;-0,010722353;-0,010890082;-0,013609373;-0,000546728;-0,000430748;-0,000437486;-0,000546728;-0,00052302;-0,000412069;-0,000418515;-0,00052302;-0,000180297;-0,000164993;-0,000164628;-0,000180297;-8,01934E-05;-7,33864E-05;-7,32238E-05;-8,01934E-05;-1,52934E-05;-3,19969E-05;0,000104148;-0,000129438;9,20909E-06;-1,52934E-05;-1,5624E-05;-3,26885E-05;0,000222609;0,001884072;-0,001134513;-1,5624E-05;;
9;0,865051857;0,693313508;0,1645746;0,554713523;0,814031222;2,377779776;0,915117131;0,75433324;0,981913795;0,398344138;0,484237804;0,684565449;2,35198452;0,913091839;0,559713622;0,314965189;0,019939789;0,819735456;0,694180182;0,744585664;0,571858981;0,933265763;2,136808628;0,894429643;0,262282424;0,352217283;0,815140858;1,312245698;0,7878887;0,974693692;0,584140068;0,188538273;1,38762351;0,800212579;0,241543357;0,224128947;0,694132838;1,063792923;0,74341471;;1;0,276332716;;-0,013463629;-0,010607841;-0,010773765;-0,013463629;-0,000543483;-0,000428204;-0,000434902;-0,000543483;-0,000519913;-0,000409634;-0,000416041;-0,000519913;-0,000179228;-0,000164015;-0,000163652;-0,000179228;-7,97181E-05;-7,29514E-05;-7,27899E-05;-7,97181E-05;-1,5203E-05;-4,86983E-05;-8,75511E-05;1,14547E-05;9,31199E-06;-1,5203E-05;-1,55313E-05;-4,97498E-05;-0,000286499;0,000215863;-0,000132218;-1,55313E-05;;
10;0,865057213;0,693323138;0,16457334;0,554712499;0,814032894;2,377803691;0,915118989;0,754338713;0,98194531;0,398320394;0,484252348;0,684567157;2,352030863;0,913095516;0,559731663;0,31498319;0,019959504;0,819790316;0,694191828;0,744593689;0,571866988;0,933274532;2,136835538;0,894432184;0,262329527;0,352265122;0,815200641;1,312384918;0,787911965;0,974738752;0,584185832;0,188595464;1,38776575;0,800235318;0,24271022;0,225314061;0,695613837;1,067152393;0,744055003;;1;0,276808923;;-0,013320017;-0,010495001;-0,010659148;-0,013320017;-0,00054024;-0,000425662;-0,000432319;-0,00054024;-0,000516808;-0,000407199;-0,000413568;-0,000516808;-0,00017816;-0,000163037;-0,000162677;-0,00017816;-7,92428E-05;-7,25166E-05;-7,23562E-05;-7,92428E-05;-1,51122E-05;-2,32064E-05;-0,000138688;3,4332E-05;1,11128E-05;-1,51122E-05;-1,54383E-05;-2,3707E-05;-0,000217564;0,000494262;-0,000363456;-1,54383E-05;;
11;0,865059766;0,693338394;0,164569564;0,554711276;0,814034556;2,377829615;0,915121002;0,754341321;0,981969242;0,398266025;0,484292328;0,684568855;2,352081115;0,913099504;0,559749597;0,315001085;0,019979102;0,819845048;0,694203447;0,744601666;0,571874947;0,933283249;2,136862602;0,89443474;0,262376349;0,352312677;0,815260068;1,312523332;0,787935094;0,974783544;0,584231325;0,188652313;1,387907202;0,80025793;0,24386467;0,226486567;0,697079039;1,070476242;0,744687473;;1;0,277279717;;-0,013178497;-0,010383801;-0,010546197;-0,013178497;-0,000537;-0,000423121;-0,000429738;-0,000537;-0,000513706;-0,000404767;-0,000411097;-0,000513706;-0,000177092;-0,000162061;-0,000161703;-0,000177092;-7,87679E-05;-7,20821E-05;-7,19229E-05;-7,87679E-05;-1,50215E-05;2,09866E-05;-4,9858E-05;2,09205E-05;2,99649E-05;-1,50215E-05;-1,53453E-05;2,14389E-05;7,1158E-05;-9,91017E-05;0,000197688;-1,53453E-05;;
12;0,865057458;0,693343878;0,164567262;0,55470798;0,814036209;2,377830418;0,915121065;0,754338962;0,981961414;0,398276926;0,484270583;0,684570543;2,352066326;0,91309833;0,559767424;0,315018872;0,019998582;0,819896749;0,694214422;0,744609595;0,571882859;0,933291913;2,136885122;0,894436866;0,262422893;0,352359949;0,815319138;1,312660623;0,787958034;0,974828068;0,584276545;0,18870882;1,388047007;0,800280276;0,245006888;0,227646649;0,698528674;1,073764943;0,745312244;;1;0,277745171;;-0,013039032;-0,01027421;-0,01043488;-0,013039032;-0,000533763;-0,000420583;-0,00042716;-0,000533763;-0,000510607;-0,000402337;-0,000408629;-0,000510607;-0,000176026;-0,000161085;-0,000160729;-0,000176026;-7,82938E-05;-7,16483E-05;-7,14899E-05;-7,82938E-05;-1,49312E-05;-5,82498E-06;2,13203E-06;4,7771E-07;-5,23848E-06;-1,49312E-05;-1,52533E-05;-5,95061E-06;8,49688E-07;-2,71849E-08;-9,53755E-09;-1,52533E-05;;
13;0,865058098;0,693343644;0,16456721;0,554708556;0,814037851;2,377833546;0,915121308;0,754339617;0,981961321;0,398276929;0,484270584;0,684572221;2,352069076;0,913098548;0,559785143;0,315036552;0,020017945;0,819948675;0,694225445;0,744617476;0,571890723;0,933300525;2,136908432;0,894439067;0,262469157;0,352406936;0,815377852;1,31279715;0,787980844;0,974872325;0,584321495;0,188764987;1,388186134;0,800302512;0,246137051;0,228794486;0,699962967;1,07701905;0,745929452;;1;0,278205374;;-0,012901579;-0,010166197;-0,010325166;-0,012901579;-0,000530531;-0,000418048;-0,000424585;-0,000530531;-0,000507512;-0,00039991;-0,000406163;-0,000507512;-0,000174961;-0,00016011;-0,000159756;-0,000174961;-7,78203E-05;-7,1215E-05;-7,10576E-05;-7,78203E-05;-1,4841E-05;2,47504E-05;0,000106165;-0,000117139;-1,43609E-05;-1,4841E-05;-1,51611E-05;2,52842E-05;-0,000180871;-0,001427595;-0,001381412;-1,51611E-05;;
14;0,865055376;0,693331965;0,164580095;0,554710136;0,814039484;2,37781941;0,91512021;0,754336836;0,981981217;0,398433964;0,484422539;0,684573889;2,352183762;0,913107648;0,559802755;0,315054125;0,02003719;0,820002337;0,694236836;0,74462531;0,571898539;0,933309086;2,136935685;0,89444164;0,262515142;0,352453641;0,81543621;1,312933104;0,788003556;0,974916315;0,584366173;0,188820813;1,38832507;0,800324715;0,247255333;0,229930254;0,701382141;1,080239088;0,746539226;;1;0,278660408;;-0,012766101;-0,010059733;-0,010217026;-0,012766101;-0,000527304;-0,000415517;-0,000422014;-0,000527304;-0,000504423;-0,000397487;-0,000403702;-0,000504423;-0,000173897;-0,000159137;-0,000158787;-0,000173897;-7,73472E-05;-7,0782E-05;-7,06263E-05;-7,73472E-05;-1,47512E-05;5,6767E-05;0,000188884;-0,000231334;1,88963E-05;-1,47512E-05;-1,50677E-05;5,79851E-05;-0,000742482;-0,011643905;0,014915843;-1,50677E-05;;
15;0,865049131;0,693311188;0,164605542;0,554708057;0,814041106;2,377785544;0,915117579;0,754330457;0,98206289;0,399714794;0,482781796;0,684575546;2,351519284;0,913054913;0,55982026;0,315071592;0,020056319;0,820035345;0,694243843;0,744633096;0,571906308;0,933317594;2,136926294;0,894440754;0,262560849;0,352500062;0,815494213;1,313065887;0,788025738;0,974960039;0,58441058;0,1888763;1,388456943;0,800345789;0,248361903;0,231054127;0,702786412;1,083425182;0,74714162;;1;0,2791103;;-0,012632574;-0,009954793;-0,010110427;-0,012632574;-0,000524083;-0,000412991;-0,000419448;-0,000524083;-0,000501341;-0,000395069;-0,000401246;-0,000501341;-0,000172838;-0,000158167;-0,00015781;-0,000172838;-7,68774E-05;-7,03519E-05;-7,01933E-05;-7,68774E-05;-1,46619E-05;5,23151E-05;0,000120418;-0,000147836;-1,41876E-05;-1,46619E-05;-1,49843E-05;5,34656E-05;-0,000439113;-0,004427576;-0,004284344;-1,49843E-05;;
